key_0,inv_uva,inv_innov,gender,birth,race,venture_nums,entrepreneur,first_venture_age,instate,family_ent,small_bus_exp,last_deg,last_field,founder,investor,board_member,early_emp
14080,Not involved at all,Not very involved,Female,1963.0,White,0,0,,1.0,0.0,0.0,Master's,Medicine/Healthcare,0,0,0,0
14081,Not involved at all,Not very involved,Female,1975.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Other,0,0,0,0
14083,Not very involved,Not very involved,Male,1943.0,White,1,1,35.0,0.0,0.0,1.0,Bachelor's,Business,1,0,0,0
14084,Not involved at all,Somewhat involved,Female,1954.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Other,0,0,0,0
14086,Not involved at all,Not involved at all,Male,1954.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
14089,Not very involved,Not very involved,Male,1977.0,White,0,0,,1.0,1.0,0.0,J.D.,Law,0,0,0,0
14090,Somewhat involved,Somewhat involved,Male,1988.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Engineering,0,0,0,0
14092,Not involved at all,Not very involved,Female,1986.0,White,0,0,,1.0,1.0,0.0,Master's,Engineering,0,0,0,0
14093,Not very involved,Very involved,Male,1937.0,White,0,0,,1.0,0.0,1.0,Ph.D.,Sciences,0,0,0,0
14095,Not involved at all,Not involved at all,Female,1988.0,White,1,1,20.0,0.0,1.0,1.0,Bachelor's,Humanities,0,0,1,1
14096,Not involved at all,Somewhat involved,Female,1960.0,White,0,0,,0.0,0.0,0.0,Ph.D.,Sciences,0,0,0,0
14097,Not involved at all,Not involved at all,Female,1953.0,White,0,0,,0.0,0.0,1.0,J.D.,Law,0,0,0,0
14100,Not involved at all,Not involved at all,Male,1940.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
14101,Not involved at all,Very involved,Male,1958.0,White,4,1,38.0,0.0,1.0,1.0,Ph.D.,Medicine/Healthcare,1,0,1,1
14102,Not involved at all,Not involved at all,Female,1969.0,Asian,0,0,,1.0,0.0,0.0,Master's,Business,0,0,0,0
14103,Not very involved,Not very involved,Female,1960.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Sciences,0,0,0,0
14107,Not involved at all,Not involved at all,Female,1987.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Social Sciences,0,0,0,0
14108,Very involved,Somewhat involved,Female,1972.0,White,3,1,31.0,0.0,1.0,1.0,Master's,Business,1,0,0,0
14110,Very involved,Not very involved,Male,1967.0,White,3,1,28.0,1.0,1.0,1.0,Master's,Sciences,1,0,0,1
14111,Not involved at all,Not very involved,Male,1980.0,White,0,0,,0.0,0.0,1.0,Bachelor's,Business,0,0,0,0
14112,Not involved at all,Not involved at all,Female,1975.0,White,0,0,,0.0,0.0,1.0,Master's,Business,0,0,0,0
14113,Not involved at all,Not involved at all,Female,1954.0,White,0,0,,1.0,0.0,0.0,M.D.,Medicine/Healthcare,0,0,0,0
14115,Somewhat involved,Somewhat involved,Male,1960.0,White,1,1,50.0,1.0,1.0,1.0,Bachelor's,Business,0,1,0,0
14116,Not involved at all,Not very involved,Male,1936.0,White,0,0,,0.0,0.0,1.0,Master's,Business,0,0,0,0
14117,Not involved at all,Not involved at all,Male,1982.0,White,0,0,,0.0,0.0,0.0,Bachelor's,Humanities,0,0,0,0
14120,Not involved at all,Not very involved,Male,1959.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
14122,Not involved at all,Not involved at all,Male,1955.0,White,0,0,,0.0,0.0,1.0,M.D.,Medicine/Healthcare,0,0,0,0
14123,Not involved at all,Not involved at all,Female,1985.0,White,1,1,27.0,1.0,1.0,1.0,Bachelor's,Humanities,1,0,0,0
14124,Not involved at all,Not very involved,Male,1931.0,White,1,1,42.0,1.0,1.0,1.0,Bachelor's,Engineering,1,0,0,0
14125,Not involved at all,Not involved at all,Female,1982.0,White,1,1,26.0,1.0,1.0,0.0,Master's,Medicine/Healthcare,0,0,1,0
14127,Not involved at all,Not very involved,Female,1970.0,White,2,1,33.0,1.0,1.0,1.0,Bachelor's,Humanities,1,0,0,0
14128,Not involved at all,Not involved at all,Male,1961.0,White,0,0,,0.0,0.0,1.0,Ph.D.,Humanities,0,0,0,0
14130,Not very involved,Somewhat involved,Female,1989.0,White,0,0,,0.0,1.0,0.0,Bachelor's,Engineering,0,0,0,0
14131,Somewhat involved,Somewhat involved,Female,1965.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Business,0,0,0,0
14132,Not involved at all,Somewhat involved,Female,1977.0,White,0,0,,0.0,1.0,1.0,Master's,Business,0,0,0,0
14133,Not involved at all,Not involved at all,Male,1989.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
14134,Not involved at all,Not very involved,Male,1957.0,White,1,1,38.0,0.0,1.0,1.0,Bachelor's,Humanities,0,0,1,0
14135,Not involved at all,Somewhat involved,Female,1965.0,White,0,0,,0.0,1.0,0.0,J.D.,Law,0,0,0,0
14136,Not involved at all,Very involved,Male,1962.0,White,0,0,,1.0,1.0,1.0,J.D.,Law,0,0,0,0
14138,Not involved at all,Not very involved,Male,1972.0,White,0,0,,1.0,1.0,0.0,Others,Law,0,0,0,0
14141,Not involved at all,Very involved,Female,1980.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Business,0,0,0,0
14142,Not involved at all,Somewhat involved,Male,1960.0,White,2,1,31.0,1.0,1.0,1.0,Bachelor's,Humanities,1,0,0,1
14143,Not involved at all,Very involved,Female,1980.0,White,0,0,,1.0,0.0,0.0,Ph.D.,Education,0,0,0,0
14144,Not involved at all,Not involved at all,Female,1959.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Education,0,0,0,0
14145,Not involved at all,Not very involved,Female,1946.0,White,0,0,,1.0,1.0,1.0,Master's,Medicine/Healthcare,0,0,0,0
14148,Somewhat involved,Very involved,Male,1949.0,White,4,1,37.0,1.0,1.0,1.0,J.D.,Law,1,0,1,0
14149,Not involved at all,Very involved,Male,1971.0,White,0,0,,1.0,0.0,0.0,Ph.D.,Engineering,0,0,0,0
14150,Not involved at all,Not involved at all,Male,1947.0,White,0,0,,1.0,0.0,1.0,Master's,Education,0,0,0,0
14151,Not involved at all,Not very involved,Male,1956.0,White,3,1,38.0,0.0,1.0,1.0,M.D.,Medicine/Healthcare,1,1,1,0
14153,Somewhat involved,Very involved,Male,1976.0,White,0,0,,0.0,1.0,0.0,J.D.,Law,0,0,0,0
14154,Not involved at all,Somewhat involved,Female,1981.0,White,0,0,,1.0,0.0,0.0,Others,Education,0,0,0,0
14161,Not involved at all,Somewhat involved,Male,1985.0,White,0,0,,0.0,0.0,0.0,J.D.,Law,0,0,0,0
14162,Not involved at all,Somewhat involved,Female,1964.0,White,1,1,28.0,0.0,1.0,0.0,J.D.,Law,0,1,1,0
14163,Not involved at all,Not involved at all,Male,1955.0,White,0,0,,1.0,0.0,0.0,Master's,Business,0,0,0,0
14165,Not involved at all,Not involved at all,Female,1957.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
14166,Not involved at all,Not very involved,Female,1948.0,White,1,1,45.0,0.0,1.0,0.0,Ph.D.,Social Sciences,0,0,1,0
14167,Not very involved,Somewhat involved,Female,1961.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Sciences,0,0,0,0
14168,Not involved at all,Very involved,Female,1963.0,White,0,0,,1.0,0.0,1.0,Ph.D.,Medicine/Healthcare,0,0,0,0
14169,Not involved at all,Somewhat involved,Male,1958.0,White,0,0,,0.0,0.0,0.0,Ph.D.,Engineering,0,0,0,0
14170,Not involved at all,Not involved at all,Male,1958.0,White,0,0,,1.0,,0.0,Ph.D.,Humanities,0,0,0,0
14171,Not involved at all,Not involved at all,Female,1964.0,White,1,1,38.0,1.0,0.0,1.0,Bachelor's,Other,1,0,0,1
14172,Not very involved,Somewhat involved,Male,1969.0,White,0,0,,1.0,1.0,1.0,Master's,Business,0,0,0,0
14173,Not involved at all,Not involved at all,Female,1959.0,White,0,0,,0.0,0.0,,Bachelor's,Medicine/Healthcare,0,0,0,0
14174,Not involved at all,Not very involved,Male,1961.0,Asian,1,1,33.0,1.0,0.0,1.0,M.D.,Medicine/Healthcare,0,0,1,0
14176,Not involved at all,Not very involved,Female,1961.0,White,2,1,42.0,1.0,1.0,1.0,Bachelor's,Business,1,0,1,0
14177,Not involved at all,Not very involved,Male,1949.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Engineering,0,0,0,0
14178,Not involved at all,Not involved at all,Male,1973.0,White,0,0,,1.0,1.0,0.0,Master's,Business,0,0,0,0
14179,Not involved at all,Somewhat involved,Male,1940.0,White,1,1,50.0,0.0,1.0,0.0,Bachelor's,Engineering,1,0,1,0
14180,Not involved at all,Somewhat involved,Male,1960.0,White,3,1,45.0,1.0,1.0,1.0,Others,Social Sciences,1,0,1,1
14181,Not involved at all,Not very involved,Female,1988.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Social Sciences,0,0,0,0
14182,Not involved at all,Not involved at all,Female,1980.0,White,0,0,,1.0,0.0,0.0,Master's,Education,0,0,0,0
14183,Not involved at all,Not involved at all,Female,1952.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Social Sciences,0,0,0,0
14184,Not involved at all,Not very involved,Female,1947.0,White,0,0,,1.0,1.0,0.0,Master's,Education,0,0,0,0
14185,Not involved at all,Not involved at all,Male,1944.0,White,0,0,,1.0,0.0,1.0,Master's,Social Sciences,0,0,0,0
14186,Not involved at all,Very involved,Male,1982.0,White,0,0,,1.0,0.0,1.0,Ph.D.,Sciences,0,0,0,0
14187,Not involved at all,Not involved at all,Male,1958.0,White,2,1,30.0,0.0,1.0,0.0,Bachelor's,Humanities,0,1,0,0
14188,Not involved at all,Very involved,Male,1962.0,White,1,1,50.0,1.0,1.0,1.0,Ph.D.,Sciences,1,0,0,0
14189,Not involved at all,Not involved at all,Female,1973.0,White,0,0,,0.0,0.0,,Ph.D.,Medicine/Healthcare,0,0,0,0
14190,Not involved at all,Not involved at all,Female,1981.0,White,0,0,,1.0,0.0,1.0,Master's,Humanities,0,0,0,0
14191,Not involved at all,Not involved at all,Female,1957.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Engineering,0,0,0,0
14192,Not very involved,Somewhat involved,Male,1944.0,White,0,0,,0.0,1.0,1.0,J.D.,Law,0,0,0,0
14193,Not very involved,Not involved at all,Female,1987.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Business,0,0,0,0
14195,Not involved at all,Not involved at all,Female,1974.0,White,0,0,,0.0,0.0,1.0,Bachelor's,Social Sciences,0,0,0,0
14196,Not involved at all,Not involved at all,Female,1985.0,White,1,0,,1.0,1.0,1.0,Bachelor's,Social Sciences,0,0,0,0
14198,Not involved at all,Not very involved,Male,1948.0,White,0,0,,1.0,0.0,1.0,Ph.D.,Humanities,0,0,0,0
14199,Not involved at all,Very involved,Male,1981.0,Hispanic or Latino,0,0,,1.0,1.0,0.0,Bachelor's,Fine Arts,0,0,0,0
14203,Not very involved,Very involved,Male,1958.0,Two or more races,1,1,42.0,1.0,1.0,1.0,Others,Fine Arts,1,0,0,0
14204,Not involved at all,Not involved at all,Female,1972.0,White,0,0,,0.0,1.0,1.0,Master's,Humanities,0,0,0,0
14208,Not involved at all,Not involved at all,Female,1990.0,White,0,0,,1.0,0.0,,Bachelor's,Sciences,0,0,0,0
14211,Not involved at all,Not involved at all,Female,1963.0,White,0,0,,1.0,0.0,1.0,M.D.,Medicine/Healthcare,0,0,0,0
14214,Not involved at all,Somewhat involved,Male,1960.0,White,1,1,39.0,0.0,0.0,0.0,Ph.D.,Education,0,0,1,1
14216,Not involved at all,Not involved at all,Male,1940.0,White,1,1,40.0,1.0,0.0,0.0,Master's,Business,1,0,0,0
14218,Somewhat involved,Somewhat involved,Female,1962.0,White,0,0,,1.0,1.0,1.0,Master's,Medicine/Healthcare,0,0,0,0
14220,Not involved at all,Not involved at all,Male,1951.0,White,1,1,42.0,1.0,1.0,1.0,Bachelor's,Other,1,0,0,0
14222,Not involved at all,Not involved at all,Male,1953.0,White,1,1,28.0,1.0,0.0,1.0,Master's,Education,0,0,0,1
14223,Not involved at all,Not involved at all,Male,1951.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Medicine/Healthcare,0,0,0,0
14225,Not involved at all,Not involved at all,Male,1989.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Engineering,0,0,0,0
14226,Not involved at all,Not involved at all,Female,1982.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
14227,Not involved at all,Not involved at all,Female,1956.0,Black or African American,0,0,,1.0,0.0,0.0,Master's,Education,0,0,0,0
14228,Not very involved,Not very involved,Male,1955.0,White,0,0,,0.0,0.0,1.0,M.D.,Medicine/Healthcare,0,0,0,0
14229,Not involved at all,Not involved at all,Female,1957.0,Black or African American,0,0,,1.0,0.0,1.0,J.D.,Law,0,0,0,0
14232,Not involved at all,Not involved at all,Male,1952.0,White,1,1,46.0,0.0,1.0,1.0,Bachelor's,Humanities,1,0,0,0
14233,Somewhat involved,Not very involved,Male,1990.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Architecture,0,0,0,0
14234,Somewhat involved,Somewhat involved,Female,1988.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Business,0,0,0,0
14235,Not involved at all,Not involved at all,Male,1989.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Other,0,0,0,0
14238,Not involved at all,Not involved at all,Female,1951.0,White,0,0,,0.0,0.0,1.0,Master's,Education,0,0,0,0
14239,Not involved at all,Not involved at all,Male,1955.0,White,1,1,30.0,0.0,1.0,0.0,Bachelor's,Business,0,0,0,1
14240,Not involved at all,Not involved at all,Female,1947.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Social Sciences,0,0,0,0
14241,Not involved at all,Very involved,Male,1957.0,White,3,1,39.0,0.0,0.0,1.0,Ph.D.,Sciences,1,0,0,1
14242,Not very involved,Somewhat involved,Female,1989.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Sciences,0,0,0,0
14244,Not involved at all,Somewhat involved,Male,1982.0,White,0,0,,0.0,0.0,0.0,M.D.,Medicine/Healthcare,0,0,0,0
14245,Not involved at all,Very involved,Male,1962.0,White,0,0,,1.0,0.0,0.0,Ph.D.,Sciences,0,0,0,0
14247,Somewhat involved,Not very involved,Male,1950.0,White,0,0,,0.0,0.0,1.0,Others,Medicine/Healthcare,0,0,0,0
14248,Not involved at all,Somewhat involved,Male,1953.0,White,0,0,,1.0,1.0,0.0,Master's,Engineering,0,0,0,0
14249,Not involved at all,Not involved at all,Male,1943.0,White,1,1,50.0,0.0,0.0,1.0,Master's,Business,1,1,1,1
14250,Not involved at all,Not involved at all,Male,1990.0,White,0,0,,0.0,1.0,0.0,Bachelor's,Engineering,0,0,0,0
14252,Not involved at all,Very involved,Female,1982.0,White,0,0,,0.0,0.0,0.0,Ph.D.,Humanities,0,0,0,0
14253,Not involved at all,Very involved,Female,1962.0,White,0,0,,1.0,0.0,,Ph.D.,Humanities,0,0,0,0
14254,Not involved at all,Not very involved,Male,1979.0,White,0,0,,0.0,1.0,0.0,Master's,Business,0,0,0,0
14257,Not involved at all,Somewhat involved,Male,1953.0,White,4,1,28.0,0.0,1.0,1.0,Bachelor's,Business,1,1,1,1
14258,Somewhat involved,Somewhat involved,Male,1959.0,White,0,0,,1.0,0.0,1.0,Master's,Business,0,0,0,0
14259,Not very involved,Very involved,Female,1965.0,White,1,1,40.0,1.0,0.0,0.0,Master's,Other,1,0,0,0
14261,Somewhat involved,Not involved at all,Male,1933.0,White,1,1,,0.0,1.0,1.0,Bachelor's,Fine Arts,0,0,1,0
14262,Somewhat involved,Not involved at all,Male,1971.0,White,0,0,,1.0,0.0,1.0,Master's,Business,0,0,0,0
14264,Not involved at all,Not very involved,Male,1959.0,White,0,0,,0.0,1.0,1.0,Master's,Architecture,0,0,0,0
14265,Not very involved,Not very involved,Male,1985.0,White,0,0,,0.0,1.0,0.0,Master's,Business,0,0,0,0
14266,Not involved at all,Not very involved,Male,1977.0,White,1,1,35.0,0.0,1.0,1.0,Bachelor's,Business,1,1,0,1
14267,Somewhat involved,Somewhat involved,Male,1936.0,White,3,1,40.0,1.0,1.0,1.0,Bachelor's,Business,1,0,0,0
14268,Not involved at all,Not very involved,Female,1956.0,White,0,0,,1.0,0.0,1.0,M.D.,Medicine/Healthcare,0,0,0,0
14269,Not involved at all,Not involved at all,Male,1939.0,White,0,0,,1.0,0.0,0.0,Master's,Engineering,0,0,0,0
14270,Not involved at all,Not involved at all,Female,1987.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Fine Arts,0,0,0,0
14275,Somewhat involved,Somewhat involved,Male,1966.0,White,2,1,25.0,0.0,1.0,1.0,Master's,Business,1,1,1,1
14276,Not involved at all,Not involved at all,Male,1955.0,White,0,0,,0.0,0.0,1.0,Master's,Engineering,0,0,0,0
14277,Not very involved,Somewhat involved,Male,1968.0,White,0,0,,0.0,1.0,0.0,Bachelor's,Engineering,0,0,0,0
14278,Not involved at all,Not very involved,Female,1974.0,White,0,0,,1.0,1.0,1.0,M.D.,Medicine/Healthcare,0,0,0,0
14279,Not involved at all,Not involved at all,Male,1958.0,White,0,0,,1.0,,0.0,Bachelor's,Sciences,0,0,0,0
14281,Not involved at all,Not involved at all,Female,1981.0,White,0,0,,0.0,0.0,1.0,Master's,Education,0,0,0,0
14282,Not involved at all,Not involved at all,Male,1962.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Business,0,0,0,0
14284,Not very involved,Not involved at all,Male,1978.0,Hispanic or Latino,0,0,,0.0,0.0,0.0,Master's,Business,0,0,0,0
14286,Not involved at all,Not very involved,Male,1986.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Engineering,0,0,0,0
14287,Not involved at all,Somewhat involved,Female,1985.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Social Sciences,0,0,0,0
14288,Not very involved,Somewhat involved,Female,1983.0,White,0,0,,0.0,0.0,0.0,Master's,Engineering,0,0,0,0
14289,Not very involved,Somewhat involved,Male,1982.0,White,0,0,,0.0,1.0,1.0,Master's,Other,0,0,0,0
14290,Not very involved,Not very involved,Male,1974.0,White,1,1,26.0,1.0,1.0,1.0,J.D.,Law,1,1,1,1
14291,Not very involved,Not involved at all,Female,1990.0,White,0,0,,1.0,0.0,,Bachelor's,Humanities,0,0,0,0
14292,Not very involved,Somewhat involved,Male,1959.0,White,0,0,,0.0,1.0,1.0,J.D.,Law,0,0,0,0
14293,Not very involved,Not very involved,Female,1987.0,White,0,0,,1.0,1.0,1.0,Master's,Public Policy,0,0,0,0
14295,Not involved at all,Not involved at all,Male,1979.0,White,0,0,,1.0,1.0,1.0,J.D.,Law,0,0,0,0
14297,Not involved at all,Not involved at all,Female,1977.0,White,0,0,,1.0,0.0,1.0,Master's,Medicine/Healthcare,0,0,0,0
14298,Not involved at all,Not involved at all,Female,1968.0,White,0,0,,1.0,0.0,0.0,Master's,Other,0,0,0,0
14299,Not involved at all,Somewhat involved,Male,1959.0,White,1,1,40.0,1.0,1.0,0.0,Master's,Education,0,0,0,1
14300,Not very involved,Very involved,Male,1972.0,White,3,1,28.0,1.0,1.0,,Master's,Business,1,1,1,1
14301,Somewhat involved,Somewhat involved,Male,1979.0,White,2,1,22.0,0.0,1.0,1.0,Bachelor's,Other,0,0,0,1
14302,Not very involved,Not very involved,Male,1967.0,White,0,0,,1.0,1.0,0.0,Bachelor's,Humanities,0,0,0,0
14303,Not involved at all,Somewhat involved,Male,1976.0,White,1,1,32.0,1.0,0.0,0.0,Master's,Business,0,0,1,0
14304,Not involved at all,Somewhat involved,Female,1980.0,White,0,0,,1.0,1.0,0.0,Master's,Humanities,0,0,0,0
14305,Not involved at all,Not involved at all,Male,1948.0,White,2,1,42.0,0.0,0.0,1.0,J.D.,Law,0,1,0,0
14306,Not very involved,Somewhat involved,Female,1980.0,White,0,0,,1.0,1.0,1.0,M.D.,Medicine/Healthcare,0,0,0,0
14307,Not involved at all,Not involved at all,Female,1989.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Public Policy,0,0,0,0
14310,Not involved at all,Not involved at all,Male,1958.0,White,0,0,,1.0,0.0,0.0,Master's,Social Sciences,0,0,0,0
14312,Not involved at all,Not very involved,Female,1942.0,White,0,0,,1.0,0.0,0.0,Master's,Medicine/Healthcare,0,0,0,0
14313,Very involved,Very involved,Female,1970.0,White,0,0,,1.0,1.0,1.0,Master's,Other,0,0,0,0
14315,Not involved at all,Not very involved,Female,1958.0,White,0,0,,1.0,0.0,0.0,Master's,Education,0,0,0,0
14317,Not involved at all,Not very involved,Male,1959.0,Black or African American,0,0,,1.0,1.0,0.0,Bachelor's,Engineering,0,0,0,0
14319,Not involved at all,Not involved at all,Female,1967.0,White,0,0,,1.0,1.0,0.0,Master's,Medicine/Healthcare,0,0,0,0
14320,Not involved at all,Not very involved,Female,1979.0,White,0,0,,0.0,0.0,1.0,J.D.,Law,0,0,0,0
14321,Somewhat involved,Somewhat involved,Male,1949.0,White,0,0,,0.0,1.0,0.0,Ph.D.,Business,0,0,0,0
14322,Not involved at all,Not involved at all,Male,1941.0,White,0,0,,0.0,0.0,1.0,Bachelor's,Other,0,0,0,0
14323,Not involved at all,Not involved at all,Female,1961.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Other,0,0,0,0
14324,Not involved at all,Not involved at all,Male,1930.0,White,1,1,62.0,0.0,0.0,,Ed.D.,Education,0,0,1,0
14326,Not involved at all,Not involved at all,Female,1961.0,Black or African American,0,0,,1.0,0.0,0.0,Bachelor's,Medicine/Healthcare,0,0,0,0
14327,Not involved at all,Not involved at all,Female,1966.0,White,0,0,,1.0,1.0,1.0,Master's,Education,0,0,0,0
14329,Not very involved,Not involved at all,Female,1978.0,Two or more races,0,0,,0.0,1.0,0.0,Master's,Business,0,0,0,0
14330,Not very involved,Not very involved,Female,1964.0,White,0,0,,1.0,1.0,1.0,J.D.,Law,0,0,0,0
14331,Not involved at all,Somewhat involved,Male,1973.0,Two or more races,0,0,,1.0,0.0,1.0,Bachelor's,Humanities,0,0,0,0
14334,Not involved at all,Not involved at all,Female,1958.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Medicine/Healthcare,0,0,0,0
14335,Not involved at all,Somewhat involved,Female,1964.0,White,1,1,37.0,0.0,0.0,1.0,Master's,Business,1,0,0,0
14336,Not involved at all,Not involved at all,Female,1980.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Humanities,0,0,0,0
14338,Not very involved,Not very involved,Male,1942.0,White,0,0,,0.0,1.0,1.0,Master's,Business,0,0,0,0
14339,Not very involved,Somewhat involved,Female,1986.0,White,0,0,,1.0,1.0,1.0,Bachelor's,Humanities,0,0,0,0
14340,Somewhat involved,Very involved,Male,1953.0,White,3,1,40.0,0.0,1.0,0.0,Ph.D.,Humanities,1,1,1,1
14341,Not involved at all,Not involved at all,Female,1978.0,White,0,0,,1.0,0.0,0.0,Master's,Education,0,0,0,0
14342,Not involved at all,Not involved at all,Female,1981.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Engineering,0,0,0,0
14344,Not very involved,Somewhat involved,Female,1981.0,White,0,0,,0.0,1.0,1.0,Bachelor's,Business,0,0,0,0
14345,Not very involved,Not involved at all,Female,1989.0,White,0,0,,1.0,0.0,0.0,Bachelor's,Sciences,0,0,0,0
14347,Not very involved,Not involved at all,Female,1960.0,White,0,0,,1.0,0.0,1.0,Bachelor's,Other,0,0,0,0
14348,Not involved at all,Not very involved,Male,1941.0,White,0,0,,1.0,1.0,0.0,Ph.D.,Social Sciences,0,0,0,0
14349,Not involved at all,Not very involved,Male,1967.0,White,0,0,,0.0,0.0,1.0,Master's,Sciences,0,0,0,0
14350,Not involved at all,Very involved,Male,1968.0,White,0,0,,1.0,0.0,0.0,Ph.D.,Social Sciences,0,0,0,0
14353,Not involved at all,Not involved at all,Male,1930.0,White,1,1,40.0,0.0,1.0,1.0,Others,Law,1,0,0,0
14354,Not very involved,Not involved at all,Male,1976.0,White,0,0,,0.0,1.0,0.0,Bachelor's,Other,0,0,0,0
14355,Not involved at all,Not involved at all,Male,1984.0,White,0,0,,1.0,1.0,0.0,J.D.,Law,0,0,0,0
14356,Not involved at all,Not involved at all,Female,1979.0,White,0,0,,1.0,0.0,1.0,Master's,Education,0,0,0,0
14359,Very involved,Not very involved,Female,1961.0,White,0,0,,0.0,1.0,1.0,Master's,Humanities,0,0,0,0
